author,published_at,text,like_count,fator_ritmo,texto_limpo,valencia_zs,ativacao_zs
@Nanaepaju1234,2023-02-16T00:40:32Z,"cantor top demais!.
só faz músicas lindíssimas que nos toca a alma 😘😍😘🤗",0,Reflexo,cantor top demais só faz músicas lindíssimas que nos toca a alma 😘😍😘🤗,4.0,3.0
@AliceSilva-ot8ze,2023-02-09T18:40:24Z,"Meu eu não canso de ler esse comentário, que coisa mais linda, espero que ainda estejam juntos e que a felicidade reine sempre!! Atualiza nós!!!",1,Reflexo,meu eu não canso de ler esse comentário que coisa mais linda espero que ainda estejam juntos e que a felicidade reine sempre atualiza nós,4.0,3.0
@nycollaspaz4723,2023-02-09T13:03:02Z,"Eu sempre fui uma pessoa bem romântica, mas tive muitas decpeções amorosas no decorrer de um bom tempo da minha vida, era uma trás da outra. Isso me deixou um tanto frio, passei um bom tempo sem me relacionar com ninguém. E nesse tempo, eu fiz uma amizade incrível com uma garota, ela era bem esperta, bem simpatica, foi uma amizade genuína. Por 2 anos nos víamos como verdadeiros amigos, mas depois de um tempo eu comecei a pensar na possibilidade de avançar, mas ela era um pouco mais nova que eu e eu sempre tive bloqueio com garotas que fossem mais novas que eu. 
Depois de um tempo começamos a demosntrar interesse um pelo outro, mas eu ainda tinha receio por conta da idade (e nem é muito grande a diferença, mas para mim era), então eu disse que poderíamos ficar, mas sem compromisso e ela aceitou, mas simplesmente eu não consegui não me apaixonar. 
Depois de um tempo, quis começar algo sério, mas ela também teve muitas decepções amorosas e tinha medo de que eu fosse mais uma. Com muita paciência esperei ela se sentir pronta, até que aconteceu. Começamos a namorar, hoje estamos noivos e eu amo MUITO ela. 
Hoje a gente não pode se ver, ela está servindo como missioonária na nossa igreja e só vamos nos reencontrar em março de 2024, meu coração se aperta de saudade todos os dias, mas cada dia que passa eu tenho mais certeza de que a amo e esperarei o tempo que for preciso para estarmos juntos de novo ❤",4,Reflexo,eu sempre fui uma pessoa bem romântica mas tive muitas decpeções amorosas no decorrer de um bom tempo da minha vida era uma trás da outra isso me deixou um tanto frio passei um bom tempo sem me relacionar com ninguém e nesse tempo eu fiz uma amizade incrível com uma garota ela era bem esperta bem simpatica foi uma amizade genuína por anos nos víamos como verdadeiros amigos mas depois de um tempo eu comecei a pensar na possibilidade de avançar mas ela era um pouco mais nova que eu e eu sempre tive bloqueio com garotas que fossem mais novas que eu depois de um tempo começamos a demosntrar interesse um pelo outro mas eu ainda tinha receio por conta da idade e nem é muito grande a diferença mas para mim era então eu disse que poderíamos ficar mas sem compromisso e ela aceitou mas simplesmente eu não consegui não me apaixonar depois de um tempo quis começar algo sério mas ela também teve muitas decepções amorosas e tinha medo de que eu fosse mais uma com muita paciência esperei ela se sentir pronta até que aconteceu começamos a namorar hoje estamos noivos e eu amo muito ela hoje a gente não pode se ver ela está servindo como missioonária na nossa igreja e só vamos nos reencontrar em março de meu coração se aperta de saudade todos os dias mas cada dia que passa eu tenho mais certeza de que a amo e esperarei o tempo que for preciso para estarmos juntos de novo ❤,0.0,1.0
@nagelaborges86,2023-02-06T00:42:08Z,Eu amei essa musicaaaaaaaaaaaaaaaaaaaaaaa!,0,Reflexo,eu amei essa musicaaaaaaaaaaaaaaaaaaaaaaa,3.0,3.0
@aparecidadias5231,2023-02-05T21:38:39Z,Amo ver pessoas✌️👏❤️🌎,0,Reflexo,amo ver pessoas✌️👏❤️🌎,3.0,3.0
@maraindiasilva8382,2023-02-05T21:24:20Z,Amo essa música,3,Reflexo,amo essa música,3.0,3.0
@Clark.I.S,2023-02-05T00:59:58Z,Eu amei de te ver em 2023,1,Reflexo,eu amei de te ver em,3.0,3.0
@edmiltonneves7370,2023-02-02T04:56:10Z,"Cantor bom é o que emplaca um disco atrás do outro com letras e melodias impactantes; e não um sucesso aqui, outro daqui dez anos.
E tinha a impressão de já ter escutado essa Amei te Ver em algum tempo da minha vida.
Fui à procura e encontrei Said I love you but I lied, de Michael Bolton, de 1993. Ao menos o refrão é igual.",0,Reflexo,cantor bom é o que emplaca um disco atrás do outro com letras e melodias impactantes e não um sucesso aqui outro daqui dez anos e tinha a impressão de já ter escutado essa amei te ver em algum tempo da minha vida fui à procura e encontrei said i love you but i lied de michael bolton de ao menos o refrão é igual,4.0,3.0
@JaquelineSilva-oj2uk,2023-01-31T02:04:36Z,"Eu sou Rockeira, mas essa música está fazendo parte da minha sintonia agora, e faz mesmo!!
A letra, a melodia faz a música ficar leve... Eu amei vê-lo, e vou amar pra sempre!!
A sintonia se encaixa, realmente quem sabe apreciar uma boa voz e uma boa 🎼 vai saber do que estou falando.",43,Reflexo,eu sou rockeira mas essa música está fazendo parte da minha sintonia agora e faz mesmo a letra a melodia faz a música ficar leve eu amei vêlo e vou amar pra sempre a sintonia se encaixa realmente quem sabe apreciar uma boa voz e uma boa 🎼 vai saber do que estou falando,4.0,1.0
@elisouza1170,2023-01-30T23:03:58Z,Como gosto  dessas músicas,4,Reflexo,como gosto dessas músicas,3.0,3.0
@elizabethsilva2108,2023-01-29T18:18:54Z,"Simplesmente amo essa música,e o clipe tbm 😍",1,Reflexo,simplesmente amo essa músicae o clipe tbm 😍,3.0,3.0
@soniavaleriagermano2857,2023-01-28T13:43:36Z,Essa era sucesso quando meu filho nasceu... e se encaixa certinho naquele momento... EU AMEI TE VER!,1,Reflexo,essa era sucesso quando meu filho nasceu e se encaixa certinho naquele momento eu amei te ver,3.0,1.0
@ruthmoreira818,2023-01-24T12:00:04Z,Morte súbita no amei te ver. Mas fica a experiência.,0,Reflexo,morte súbita no amei te ver mas fica a experiência,3.0,3.0
@Janilson34,2023-01-24T00:11:41Z,As músicas dele tem uma vibe tão viciante 💆‍♂️,4,Reflexo,as músicas dele tem uma vibe tão viciante 💆‍♂️,3.0,3.0
@liahsilva4248,2023-01-23T19:20:57Z,"É...a esperança é a última que morre as vezes quando menos esperamos aparece um grande e verdadeiro amor,pois existe com certeza só não sei onde está 😊😊",22,Reflexo,éa esperança é a última que morre as vezes quando menos esperamos aparece um grande e verdadeiro amorpois existe com certeza só não sei onde está 😊😊,3.0,3.0
@Marcelo-di6ug,2023-01-21T17:15:11Z,Acho q nunca vou encontrar um amor assim,0,Reflexo,acho q nunca vou encontrar um amor assim,3.0,2.0
@Imalostboy,2023-01-21T15:15:39Z,"Ah, quase ninguém vê
Quanto mais o tempo passa
Mais aumenta a graça em te ver, êh

Ah, e sai sem eu dizer
Tem mais do que te mostro
Não escondo quanto gosto de você, êh iêh êh

O coração dispara
Tropeça, quase para
Me encaixo no teu cheiro
E ali me deixo inteiro

Eu amei te ver
Eu amei te ver
Eu amei te ver (x2)

Ah, quase ninguém vê
Quanto mais aumenta a graça
Mais o tempo passa por você, êh

Ah, e sai sem eu dizer
O tanto que eu gosto
Me desmancho quando encosto em você, êh iêh êh

O coração dispara
Tropeça, quase para
Me enlaço no teu beijo
Abraço teu desejo

A mão ampara, acalma
Encosta lá na alma
E o corpo vai sem medo
Descasca teu segredo

Da boca sai, não para
É o coração que fala
O laço é certeiro
Metades por inteiro

Não vou voltar tão cedo
Mas vou voltar porque

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver",15,Reflexo,ah quase ninguém vê quanto mais o tempo passa mais aumenta a graça em te ver êh ah e sai sem eu dizer tem mais do que te mostro não escondo quanto gosto de você êh iêh êh o coração dispara tropeça quase para me encaixo no teu cheiro e ali me deixo inteiro eu amei te ver eu amei te ver eu amei te ver x ah quase ninguém vê quanto mais aumenta a graça mais o tempo passa por você êh ah e sai sem eu dizer o tanto que eu gosto me desmancho quando encosto em você êh iêh êh o coração dispara tropeça quase para me enlaço no teu beijo abraço teu desejo a mão ampara acalma encosta lá na alma e o corpo vai sem medo descasca teu segredo da boca sai não para é o coração que fala o laço é certeiro metades por inteiro não vou voltar tão cedo mas vou voltar porque eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver,4.0,3.0
@irisquimica,2023-01-20T03:51:54Z,"O ano é 2023 e enfim eu posso dedicar esse poema em forma de música, para o Amor da minha vida. 
Eu já não acreditava que após os 42 anos eu podesse conhecer e viver o amor verdadeiro. Posso garantir a vocês, que ele existe! 
Deus continua nos surpreendendo, senhoras e senhores!

Te amo Deus!
Te amo Mozão.",1180,Reflexo,o ano é e enfim eu posso dedicar esse poema em forma de música para o amor da minha vida eu já não acreditava que após os anos eu podesse conhecer e viver o amor verdadeiro posso garantir a vocês que ele existe deus continua nos surpreendendo senhoras e senhores te amo deus te amo mozão,3.0,3.0
@elisouza1170,2023-01-20T03:43:57Z,Linda canção,2,Reflexo,linda canção,3.0,3.0
@fabysanttos5669,2023-01-19T15:43:28Z,top a musica,0,Reflexo,top a musica,3.0,4.0
@henriquequerino382,2023-01-19T04:51:31Z,Eu amo amar você 🖤,2,Reflexo,eu amo amar você 🖤,3.0,3.0
@mayarafortunato9112,2023-01-16T00:23:12Z,"Eu tenho certeza q vou amar te ver, o tanto q eu gosto de vc! O coração dispara tropeça quase para....eu vou amar te ver ........
PS",2,Reflexo,eu tenho certeza q vou amar te ver o tanto q eu gosto de vc o coração dispara tropeça quase paraeu vou amar te ver ps,3.0,3.0
@jaquelinerodriguespereira6181,2023-01-15T18:46:25Z,Amo muitoooooo,1,Reflexo,amo muitoooooo,3.0,3.0
@milenasousa7251,2023-01-15T15:24:16Z,Amo essa voz,2,Reflexo,amo essa voz,3.0,3.0
@anapauladomingos1061,2023-01-14T02:10:26Z,"O clip ficou lindo!! . A Bruna é lindaaaaa, maravilhosa!!!!
Mas... Super entendo a Isabele Drumond ter terminado com ele. A música fala de duas pessoas que estão se curtindo, se amando..  Creio q ficaria até ++++ realista se fosse o Casal !!!",0,Reflexo,o clip ficou lindo a bruna é lindaaaaa maravilhosa mas super entendo a isabele drumond ter terminado com ele a música fala de duas pessoas que estão se curtindo se amando creio q ficaria até realista se fosse o casal,3.0,2.0
@leandrovitor9884,2023-01-13T04:48:20Z,Linda de + essa canção,3,Reflexo,linda de essa canção,3.0,3.0
@marciapinheiro6109,2023-01-13T01:21:25Z,Amo essa música,2,Reflexo,amo essa música,3.0,3.0
@ThauanDarwin,2023-01-11T04:34:08Z,Eu amei te ver...,0,Reflexo,eu amei te ver,3.0,3.0
@maizapereiraalmeida3092,2023-01-09T20:52:22Z,"Eu lembro que eu escutei essa música pela primeira vez em 2017,no primeiro toque dela eu me apaixonei 😍
Mas passou um tempo e eu esqueci ela, aí alguns dias atrás a minha amiga começou à cantar ela e eu lembrei do quanto eu amava essa letra...
E mesmo depois de bastante tempo essa música continua bem atua,quando a pessoa escuta ela dá vontade de cantar na hora,traz uma felicidade enorme ✨💖",2,Reflexo,eu lembro que eu escutei essa música pela primeira vez em no primeiro toque dela eu me apaixonei 😍 mas passou um tempo e eu esqueci ela aí alguns dias atrás a minha amiga começou à cantar ela e eu lembrei do quanto eu amava essa letra e mesmo depois de bastante tempo essa música continua bem atuaquando a pessoa escuta ela dá vontade de cantar na horatraz uma felicidade enorme ✨💖,4.0,3.0
@queziathalia5365,2023-01-05T15:28:35Z,Amo essa música ❤️,1,Reflexo,amo essa música ❤️,3.0,3.0
@DG-nb5bp,2023-01-01T22:18:12Z,Eu amo tanto ela em tão pouco tempo....,1,Reflexo,eu amo tanto ela em tão pouco tempo,3.0,3.0
@brendaandrade7448,2022-12-31T15:09:46Z,"O vídeo tem 7 anos, e eu ainda lembro quando ele apareceu na tv e alguém dizendo que ele namorava mas gravou com a Bruna.",1,Reflexo,o vídeo tem anos e eu ainda lembro quando ele apareceu na tv e alguém dizendo que ele namorava mas gravou com a bruna,2.0,3.0
@dudahbatista3516,2022-12-30T11:35:51Z,"Alguém mais ouvindo hj dia 30/12/22?
Essa música e linda amo amo",4,Reflexo,alguém mais ouvindo hj dia essa música e linda amo amo,3.0,3.0
@audacinascimento3944,2022-12-29T19:08:30Z,Lindíssima esta música. O amor existe.,4,Reflexo,lindíssima esta música o amor existe,3.0,3.0
@eloysequeiros7421,2022-12-28T04:18:12Z,"Eu adoro essa música. Não sei porque , mas traz uma sensação de paz.",38,Reflexo,eu adoro essa música não sei porque mas traz uma sensação de paz,3.0,1.0
@sarahmunk1560,2022-12-27T17:29:20Z,Bruna linda demais.,0,Reflexo,bruna linda demais,3.0,3.0
@rafaelsantosdasilva3816,2022-12-26T05:07:05Z,"Ela pediu para me ligar pq só volto para o Brasil dia 30/12, conversamos durante qse 2 hrs, na hora em que fomos nos despedir ela disse um ""EU TE AMO"" tão natural, e eu respondi na mesma intensidade, pq já estava querendo dizer isso há alguns dias.
O time foi perfeito, foi natural, sorrimos juntos e nos olhamos em silêncio, mas aquele silêncio que diz tudo: Foi de verdade.
Na hora lembrei dessa música...❤️
Eu amei ver ela...
Agr contando os dias para chegar em SP!",1,Reflexo,ela pediu para me ligar pq só volto para o brasil dia conversamos durante qse hrs na hora em que fomos nos despedir ela disse um eu te amo tão natural e eu respondi na mesma intensidade pq já estava querendo dizer isso há alguns dias o time foi perfeito foi natural sorrimos juntos e nos olhamos em silêncio mas aquele silêncio que diz tudo foi de verdade na hora lembrei dessa música❤️ eu amei ver ela agr contando os dias para chegar em sp,4.0,0.0
@mariaazevedo4374,2022-12-25T15:06:46Z,eu amo essa música é amei o clip,1,Reflexo,eu amo essa música é amei o clip,3.0,3.0
@Rfdjxdb,2022-12-23T15:10:49Z,Htts/…/amei seu vídeo,0,Reflexo,htts…amei seu vídeo,3.0,3.0
@leyaalvesdeoliveira3992,2022-12-21T18:46:52Z,Amo essa música 🥰🥰,1,Reflexo,amo essa música 🥰🥰,3.0,3.0
@samirasouza8788,2022-12-20T14:41:11Z,Alguém em 2022 ouvindo essa música linda,40,Reflexo,alguém em ouvindo essa música linda,3.0,3.0
@elizeulima5081,2022-12-17T01:05:55Z,Eu amei te ver,1,Reflexo,eu amei te ver,3.0,3.0
@tonydo034,2022-12-16T19:40:05Z,Eu te amo tanto minha pequena...,1,Reflexo,eu te amo tanto minha pequena,3.0,1.0
@Cyn-d1,2022-12-12T00:51:31Z,"Essa música eu coloquei pra a minha amiga, que gosto muito dela, e da nossa amizade !!! Ficamos 5 meses sem nos ver, e quando a gente se viu, a gente se abraçou muitooo. AMEI TE VER AMIGA!!!",8,Reflexo,essa música eu coloquei pra a minha amiga que gosto muito dela e da nossa amizade ficamos meses sem nos ver e quando a gente se viu a gente se abraçou muitooo amei te ver amiga,4.0,3.0
@nenzinhasouzacoelho1898,2022-12-11T10:40:45Z,Amo muito,6,Reflexo,amo muito,3.0,3.0
@claudianosoares9108,2022-12-06T22:11:09Z,"Adoro a Bruna, acho ela livre, linda, independente e empoderada. Mas eu nunca entendi porque ele( Tiago Iorc) não fez o clipe com a namorada, na época. Isabelle Drumond é maravilhosa, ótima atriz... Evitaria tantos burburinhos desnecessários.",0,Reflexo,adoro a bruna acho ela livre linda independente e empoderada mas eu nunca entendi porque ele tiago iorc não fez o clipe com a namorada na época isabelle drumond é maravilhosa ótima atriz evitaria tantos burburinhos desnecessários,3.0,4.0
@peter_s_matos,2022-12-05T23:14:45Z,"Ah, quase ninguém vê
Quanto mais o tempo passa
Mais aumenta a graça em te viver, iêh

Ah, e sai sem eu dizer
Tem mais do que te mostro
Não escondo quanto gosto de você, êh iêh êh

O coração dispara
Tropeça, quase para
Me encaixo no teu cheiro
E ali me deixo inteiro

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver

Ah, quase ninguém vê
Quanto mais aumenta a graça
Mais o tempo passa por você, êh

Ah, e sai sem eu dizer
O tanto que eu gosto
Me desmancho quando encosto em você, êh iêh êh

O coração dispara
Tropeça, quase para
Me encaixo no teu cheiro
E ali me deixo inteiro

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver

O coração dispara
Tropeça, quase para
Me enlaço no teu beijo
Abraço teu desejo

A mão ampara, acalma
Encosta lá na alma
E o corpo vai sem medo
Descasca teu segredo

Da boca sai, não para
É o coração que fala
O laço é certeiro
Metades por inteiro

Não vou voltar tão cedo
Mas vou voltar porque

Eu amei te ver
Eu amei te ver

Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver

Eu amei te ver
Eu amei te ver
Eu amei te ver",6,Reflexo,ah quase ninguém vê quanto mais o tempo passa mais aumenta a graça em te viver iêh ah e sai sem eu dizer tem mais do que te mostro não escondo quanto gosto de você êh iêh êh o coração dispara tropeça quase para me encaixo no teu cheiro e ali me deixo inteiro eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver ah quase ninguém vê quanto mais aumenta a graça mais o tempo passa por você êh ah e sai sem eu dizer o tanto que eu gosto me desmancho quando encosto em você êh iêh êh o coração dispara tropeça quase para me encaixo no teu cheiro e ali me deixo inteiro eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver o coração dispara tropeça quase para me enlaço no teu beijo abraço teu desejo a mão ampara acalma encosta lá na alma e o corpo vai sem medo descasca teu segredo da boca sai não para é o coração que fala o laço é certeiro metades por inteiro não vou voltar tão cedo mas vou voltar porque eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver eu amei te ver,2.0,3.0
